adfas,adf,sdf,awe,rtea,teaf,erte,ert
1496203947.6321790218,1496203947.6344599724, -2.0173,  0.3635, -0.0063,-77.7740,-10.1471, -4.4861
1496203947.6345369816,1496203947.6368210316, -2.0173,  0.3635, -0.0063,-77.7740,-10.1471, -4.4861
1496203947.6368980408,1496203947.6392319202, -2.0173,  0.3635, -0.0063,-77.7740,-10.1471, -4.4861
1496203947.6393089294,1496203947.6415901184, -1.3835, -0.5842,  0.1841,-77.7740,-10.1471, -4.4861
1496203947.6416668892,1496203947.6439480782, -1.3835, -0.5842,  0.1841,-77.7740,-10.1471,-11.6882
1496203947.6440250874,1496203947.6463069916, -1.3835, -0.5842,  0.1841,-90.0421, -8.5602,-11.6882
1496203947.6463830471,1496203947.6486620903, -1.3835, -0.5842,  0.1841,-90.0421, -8.5602,-11.6882
1496203947.6487979889,1496203947.6512019634, -1.3835, -0.5842,  0.1841,-90.0421, -8.5602,-11.6882
1496203947.6512780190,1496203947.6536810398, -1.3835, -0.5842,  0.1841,-90.0421, -8.5602,-11.6882
1496203947.6537570953,1496203947.6563630104, -1.3835, -0.5842,  0.1841,-67.8101, -0.6561, -3.4027
1496203947.6564390659,1496203947.6588439941, -1.3835, -0.5842,  0.1841,-67.8101, -0.6561, -3.4027
1496203947.6589190960,1496203947.6617319584, -0.8701, -0.4666, -0.0840,-67.8101, -0.6561, -3.4027
1496203947.6619200706,1496203947.6643319130, -0.8701, -0.4666, -0.0840,-67.8101, -0.6561, -3.4027
1496203947.6644079685,1496203947.6668100357, -0.8701, -0.4666, -0.0840,-35.8887, 12.3444, 15.7471
1496203947.6668889523,1496203947.6692988873, -0.8701, -0.4666, -0.0840,-35.8887, 12.3444, 15.7471
1496203947.6693780422,1496203947.6717860699, -0.8701, -0.4666, -0.0840,-35.8887, 12.3444, 15.7471
1496203947.6718649864,1496203947.6742720604, -0.8701, -0.4666, -0.0840,-35.8887, 12.3444, 15.7471
1496203947.6743519306,1496203947.6767559052, -0.8701, -0.4666, -0.0840,-17.2577, 19.0887, 24.5972
1496203947.6768360138,1496203947.6792318821, -0.8701, -0.4666, -0.0840,-17.2577, 19.0887, 24.5972
1496203947.6793119907,1496203947.6815989017, -1.1069, -0.1807, -0.2529,-17.2577, 19.0887, 24.5972
1496203947.6816771030,1496203947.6839549541, -1.1069, -0.1807, -0.2529,-17.2577, 19.0887, 24.5972
1496203947.6840329170,1496203947.6863191128, -1.1069, -0.1807, -0.2529,-17.2577, 19.0887, 24.0784
1496203947.6863970757,1496203947.6886770725, -1.1069, -0.1807, -0.2529, -9.5062, 20.9961, 24.0784
1496203947.6888101101,1496203947.6911010742, -1.1069, -0.1807, -0.2529, -9.5062, 20.9961, 24.0784
1496203947.6911780834,1496203947.6934659481, -1.1069, -0.1807, -0.2529, -9.5062, 20.9961, 24.0784
1496203947.6935420036,1496203947.6958200932, -1.1069, -0.1807, -0.2529, -9.5062, 20.9961, 24.0784
1496203947.6958971024,1496203947.6981809139, -1.1069, -0.1807, -0.2529, -8.5449, 20.1111, 19.8975
1496203947.6982579231,1496203947.7005460262, -1.1694, -0.1462, -0.4377, -8.5449, 20.1111, 19.8975
1496203947.7006220818,1496203947.7029099464, -1.1355, -0.1462, -0.4377, -8.5449, 20.1111, 19.8975
1496203947.7029869556,1496203947.7052729130, -1.1355, -0.1462, -0.4377, -8.5449, 20.1111, 19.8975
1496203947.7053499222,1496203947.7076330185, -1.1355, -0.1462, -0.4377, -8.5449, 20.1111, 16.0522
1496203947.7077100277,1496203947.7101271152, -1.1355, -0.1462, -0.4377, -6.8970, 17.6544, 16.0522
1496203947.7102038860,1496203947.7124929428, -1.1355, -0.1462, -0.4377, -6.8970, 17.6544, 16.0522
1496203947.7125699520,1496203947.7148540020, -1.1355, -0.1462, -0.4377, -6.8970, 17.6544, 16.0522
1496203947.7149300575,1496203947.7172110081, -1.1355, -0.1462, -0.4377, -6.8970, 17.6544, 16.0522
1496203947.7172870636,1496203947.7196819782, -1.1355, -0.1462, -0.4377, -5.1880, 14.8621, 15.2740
1496203947.7197580338,1496203947.7220420837, -1.2305, -0.1831, -0.3513, -5.1880, 14.8621, 15.2740
1496203947.7221179008,1496203947.7244040966, -1.2305, -0.1831, -0.3513, -5.1880, 14.8621, 15.2740
1496203947.7244789600,1496203947.7267611027, -1.2305, -0.1831, -0.3513, -5.1880, 14.8621, 15.2740
1496203947.7268359661,1496203947.7291939259, -1.2305, -0.1831, -0.3513, -1.2817, 12.4817, 16.5863
1496203947.7292699814,1496203947.7316761017, -1.2305, -0.1831, -0.3513, -1.8921, 12.4817, 16.5863
1496203947.7317519188,1496203947.7341580391, -1.2305, -0.1831, -0.3513, -1.8921, 12.4817, 16.5863
1496203947.7342340946,1496203947.7366418839, -1.2305, -0.1831, -0.3513, -1.8921, 12.4817, 16.5863
1496203947.7367179394,1496203947.7391240597, -1.2305, -0.1831, -0.3513, -1.8921, 12.4817, 16.7389
1496203947.7392010689,1496203947.7416119576, -1.1382, -0.1414, -0.2803,  3.2349, 11.7340, 16.7389
1496203947.7416889668,1496203947.7440910339, -1.1382, -0.1414, -0.2803,  3.2349, 11.7340, 16.7389
1496203947.7441680431,1496203947.7465710640, -1.1382, -0.1414, -0.2803,  3.2349, 11.7340, 16.7389
1496203947.7466468811,1496203947.7490539551, -1.1382, -0.1414, -0.2803,  3.2349, 11.7340, 16.7389
1496203947.7491309643,1496203947.7514150143, -1.1382, -0.1414, -0.2803,  5.1575, 10.8948, 15.6555
1496203947.7514910698,1496203947.7537798882, -1.1382, -0.1414, -0.2803,  5.1575, 10.8948, 15.6555
1496203947.7538559437,1496203947.7561419010, -1.1382, -0.1414, -0.2803,  5.1575, 10.8948, 15.6555
1496203947.7562170029,1496203947.7584979534, -1.1382, -0.1414, -0.2803,  5.1575, 10.8948, 15.6555
1496203947.7585740089,1496203947.7610290051, -1.1304, -0.1174, -0.2844,  1.2512,  8.9874, 12.7716
1496203947.7611029148,1496203947.7635099888, -1.1304, -0.1174, -0.2844,  3.3417,  8.9874, 12.7716
1496203947.7636909485,1496203947.7661008835, -1.1304, -0.1174, -0.2844,  3.3417,  8.9874, 12.7716
1496203947.7661750317,1496203947.7685821056, -1.1304, -0.1174, -0.2844,  3.3417,  8.9874, 12.7716
1496203947.7686560154,1496203947.7709710598, -1.1304, -0.1174, -0.2844,  3.3417,  8.9874, 10.5133
1496203947.7710459232,1496203947.7733321190, -1.1304, -0.1174, -0.2844,  0.7935,  7.1564, 10.5133
1496203947.7734060287,1496203947.7759220600, -1.1304, -0.1174, -0.2844,  0.7935,  7.1564, 10.5133
1496203947.7759981155,1496203947.7782869339, -1.1304, -0.1174, -0.2844,  0.7935,  7.1564, 10.5133
1496203947.7783620358,1496203947.7812039852, -1.1304, -0.1223, -0.3079,  0.7935,  7.1564, 10.5133
1496203947.7812809944,1496203947.7836909294, -1.1353, -0.1223, -0.3079, -2.1973,  5.4474,  9.4299
1496203947.7837619781,1496203947.7861659527, -1.1353, -0.1223, -0.3079, -2.1973,  5.4474,  9.4299
1496203947.7862370014,1496203947.7886390686, -1.1353, -0.1223, -0.3079, -2.1973,  5.4474,  9.4299
1496203947.7887101173,1496203947.7911128998, -1.1353, -0.1223, -0.3079, -2.1973,  5.4474,  9.4299
1496203947.7911839485,1496203947.7935910225, -1.1353, -0.1223, -0.3079, -4.7150,  3.9215,  7.0648
1496203947.7936611176,1496203947.7960689068, -1.1353, -0.1223, -0.3079, -4.7150,  3.9215,  7.0648
1496203947.7961390018,1496203947.7985448837, -1.1353, -0.1223, -0.3079, -4.7150,  3.9215,  7.0648
1496203947.7986149788,1496203947.8010299206, -1.1199, -0.1663, -0.3101, -4.7150,  3.9215,  7.0648
1496203947.8011000156,1496203947.8035058975, -1.1199, -0.1663, -0.3101, -6.9580,  3.3112,  6.2561
1496203947.8035750389,1496203947.8059799671, -1.1199, -0.1663, -0.3101, -6.9580,  3.3112,  6.2561
1496203947.8060500622,1496203947.8084509373, -1.1199, -0.1663, -0.3101, -6.9580,  3.3112,  6.2561
1496203947.8085188866,1496203947.8108649254, -1.1199, -0.1663, -0.3101, -6.9580,  3.3112,  6.2561
1496203947.8109340668,1496203947.8132181168, -1.1199, -0.1663, -0.3101, -6.9580,  3.3112,  7.2327
1496203947.8132870197,1496203947.8155739307, -1.1199, -0.1663, -0.3101, -7.4463,  2.7008,  7.2327
1496203947.8156430721,1496203947.8179280758, -1.1199, -0.1663, -0.3101, -7.4463,  2.7008,  7.2327
1496203947.8179969788,1496203947.8203270435, -1.1199, -0.1663, -0.2864, -7.4463,  2.7008,  7.2327
1496203947.8203959465,1496203947.8226830959, -1.0957, -0.1628, -0.2864, -7.4463,  2.7008,  7.2327
1496203947.8227510452,1496203947.8250350952, -1.0957, -0.1628, -0.2864, -7.2937,  2.4414,  7.5989
1496203947.8251039982,1496203947.8273890018, -1.0957, -0.1628, -0.2864, -7.2937,  2.4414,  7.5989
1496203947.8274579048,1496203947.8298881054, -1.0957, -0.1628, -0.2864, -7.2937,  2.4414,  7.5989
1496203947.8299579620,1496203947.8322401047, -1.0957, -0.1628, -0.2864, -7.2937,  2.4414,  7.5989
1496203947.8323080540,1496203947.8345909119, -1.0957, -0.1628, -0.2864, -7.2937,  2.4414,  8.0566
1496203947.8346610069,1496203947.8369419575, -1.0957, -0.1628, -0.2864, -6.9580,  1.5411,  8.0566
1496203947.8370120525,1496203947.8395268917, -1.0957, -0.1628, -0.2864, -6.9580,  1.5411,  8.0566
1496203947.8395979404,1496203947.8419730663, -1.0786, -0.1782, -0.2778, -6.9580,  1.5411,  8.0566
1496203947.8420429230,1496203947.8444130421, -1.0786, -0.1782, -0.2778, -6.9580,  1.5411,  8.0566
1496203947.8444828987,1496203947.8468549252, -1.0786, -0.1782, -0.2778, -5.3864,  0.8698,  8.4381
1496203947.8469259739,1496203947.8493039608, -1.0786, -0.1782, -0.2778, -5.3864,  0.8698,  8.4381
1496203947.8493759632,1496203947.8517839909, -1.0786, -0.1782, -0.2778, -5.3864,  0.8698,  8.4381
1496203947.8518559933,1496203947.8542630672, -1.0786, -0.1782, -0.2778, -5.3864,  0.8698,  8.4381
1496203947.8543350697,1496203947.8567419052, -1.0786, -0.1782, -0.2778, -4.2419,  0.2136, 10.4218
1496203947.8568160534,1496203947.8592350483, -1.0786, -0.1782, -0.2778, -4.2419,  0.2136, 10.4218
1496203947.8593089581,1496203947.8617179394, -1.0886, -0.1794, -0.2278, -4.2419,  0.2136, 10.4218
1496203947.8617908955,1496203947.8642020226, -1.0886, -0.1794, -0.2278, -4.2419,  0.2136, 10.4218
1496203947.8643829823,1496203947.8667941093, -1.0886, -0.1794, -0.2278, -2.0599,  0.0610, 11.7188
1496203947.8668689728,1496203947.8692700863, -1.0886, -0.1794, -0.2278, -2.0599,  0.0610, 11.7188
1496203947.8693439960,1496203947.8716330528, -1.0886, -0.1794, -0.2278, -2.0599,  0.0610, 11.7188
1496203947.8717079163,1496203947.8739969730, -1.0886, -0.1794, -0.2278, -2.0599,  0.0610, 11.7188
1496203947.8740708828,1496203947.8763539791, -1.0886, -0.1794, -0.2278, -2.0599,  0.0610, 11.7188
1496203947.8764278889,1496203947.8787109852, -1.0886, -0.1794, -0.2278,  0.1221, -0.0153, 12.3138
1496203947.8788449764,1496203947.8812561035, -1.0986, -0.1406, -0.2361,  0.1221, -0.0153, 12.3138
1496203947.8813319206,1496203947.8837471008, -1.0986, -0.1406, -0.2361,  0.1221, -0.0153, 12.3138
1496203947.8838229179,1496203947.8862369061, -1.0986, -0.1406, -0.2361,  0.1221, -0.0153, 12.3138
1496203947.8863129616,1496203947.8887190819, -1.0986, -0.1406, -0.2361,  0.6561,  0.5035, 13.0157
1496203947.8888409138,1496203947.8912529945, -1.0986, -0.1406, -0.2361,  0.6561,  0.5035, 13.0157
1496203947.8913269043,1496203947.8937349319, -1.0986, -0.1406, -0.2361,  0.6561,  0.5035, 13.0157
1496203947.8938090801,1496203947.8963489532, -1.0986, -0.1406, -0.2361,  0.6561,  0.5035, 13.0157
1496203947.8964240551,1496203947.8988349438, -1.0986, -0.1406, -0.2361, -1.2970, -0.1678, 13.8550
1496203947.8989109993,1496203947.9016880989, -1.1379, -0.0950, -0.2893, -1.2970, -0.1678, 13.8550
1496203947.9017629623,1496203947.9041318893, -1.1379, -0.0950, -0.2893, -1.2970, -0.1678, 13.8550
1496203947.9042050838,1496203947.9067180157, -1.1379, -0.0950, -0.2893, -1.2970, -0.1678, 13.8550
1496203947.9067919254,1496203947.9091820717, -1.1379, -0.0950, -0.2893, -2.8381, -0.4883, 14.3585
1496203947.9092559814,1496203947.9115469456, -1.1379, -0.0950, -0.2893, -2.8381, -0.4883, 14.3585
1496203947.9116210938,1496203947.9139089584, -1.1379, -0.0950, -0.2893, -2.8381, -0.4883, 14.3585
1496203947.9139831066,1496203947.9163610935, -1.1379, -0.0950, -0.2893, -2.8381, -0.4883, 14.3585
1496203947.9164359570,1496203947.9187231064, -1.1379, -0.0950, -0.2893, -2.8381, -0.4883, 14.0533
1496203947.9188520908,1496203947.9212229252, -1.1453, -0.1089, -0.2463, -5.1117, -0.5798, 14.0533
1496203947.9212970734,1496203947.9236679077, -1.1453, -0.1089, -0.2463, -5.1117, -0.5798, 14.0533
1496203947.9237420559,1496203947.9262208939, -1.1453, -0.1089, -0.2463, -5.1117, -0.5798, 14.0533
1496203947.9262950420,1496203947.9286909103, -1.1453, -0.1089, -0.2463, -5.1117, -0.5798, 14.0533
1496203947.9288170338,1496203947.9311060905, -1.1453, -0.1089, -0.2463, -7.9498, -0.5798, 14.2517
1496203947.9311790466,1496203947.9334659576, -1.1453, -0.1089, -0.2463, -7.9498, -0.5798, 14.2517
1496203947.9335401058,1496203947.9358260632, -1.1453, -0.1089, -0.2463, -7.9498, -0.5798, 14.2517
1496203947.9358999729,1496203947.9382688999, -1.1453, -0.1089, -0.2463, -7.9498, -0.5798, 14.2517
1496203947.9383430481,1496203947.9406778812, -1.1453, -0.1423, -0.2363, -8.6670,  0.1678, 16.4490
1496203947.9407529831,1496203947.9430348873, -1.1172, -0.1423, -0.2363, -8.6670,  0.1678, 16.4490
1496203947.9431099892,1496203947.9453959465, -1.1172, -0.1423, -0.2363, -8.6670,  0.1678, 16.4490
1496203947.9454700947,1496203947.9477899075, -1.1172, -0.1423, -0.2363, -8.6670,  0.1678, 16.4490
1496203947.9478640556,1496203947.9502599239, -1.1172, -0.1423, -0.2363, -8.6670,  0.1678, 16.4490
1496203947.9503340721,1496203947.9526178837, -1.1172, -0.1423, -0.2363, -7.9956,  0.9613, 18.3105
1496203947.9526920319,1496203947.9549810886, -1.1172, -0.1423, -0.2363, -7.9956,  0.9613, 18.3105
1496203947.9550540447,1496203947.9573419094, -1.1172, -0.1423, -0.2363, -7.9956,  0.9613, 18.3105
1496203947.9574151039,1496203947.9599061012, -1.1172, -0.1423, -0.2363, -7.9956,  0.9613, 18.3105
1496203947.9599800110,1496203947.9623870850, -1.1218, -0.1353, -0.2107, -6.4392,  2.5482, 19.2871
1496203947.9624609947,1496203947.9648730755, -1.1218, -0.1353, -0.2107, -6.4392,  2.5482, 19.2871
1496203947.9649460316,1496203947.9673531055, -1.1218, -0.1353, -0.2107, -6.4392,  2.5482, 19.2871
1496203947.9675419331,1496203947.9699931145, -1.1218, -0.1353, -0.2107, -6.4392,  2.5482, 19.2871
1496203947.9700670242,1496203947.9724769592, -1.1218, -0.1353, -0.2107, -4.8218,  3.7689, 19.6228
1496203947.9725499153,1496203947.9749600887, -1.1218, -0.1353, -0.2107, -4.8218,  3.7689, 19.6228
1496203947.9750320911,1496203947.9774389267, -1.1218, -0.1353, -0.2107, -4.8218,  3.7689, 19.6228
1496203947.9775109291,1496203947.9799211025, -1.1218, -0.1353, -0.2107, -4.8218,  3.7689, 19.6228
1496203947.9799940586,1496203947.9823999405, -1.1299, -0.1106, -0.2751, -4.8218,  3.7689, 19.8669
1496203947.9824740887,1496203947.9848859310, -1.1299, -0.1106, -0.2751, -2.6550,  4.9133, 19.8669
1496203947.9849588871,1496203947.9873659611, -1.1299, -0.1106, -0.2751, -2.6550,  4.9133, 19.8669
1496203947.9874389172,1496203947.9898130894, -1.1299, -0.1106, -0.2751, -2.6550,  4.9133, 19.8669
1496203947.9898869991,1496203947.9921729565, -1.1299, -0.1106, -0.2751, -2.6550,  4.9133, 19.8669
1496203947.9922449589,1496203947.9945321083, -1.1299, -0.1106, -0.2751, -0.0916,  5.4779, 18.5699
1496203947.9946069717,1496203947.9968929291, -1.1299, -0.1106, -0.2751, -0.0916,  5.4779, 18.5699
1496203947.9969670773,1496203947.9993739128, -1.1299, -0.1106, -0.2751, -0.0916,  5.4779, 18.5699
1496203947.9994480610,1496203948.0017349720, -1.1235, -0.0671, -0.2791, -0.0916,  5.4779, 18.5699
1496203948.0018119812,1496203948.0041029453, -1.1235, -0.0671, -0.2791,  1.1597,  5.6458, 16.5405
1496203948.0041759014,1496203948.0064620972, -1.1235, -0.0671, -0.2791,  1.1597,  5.6458, 16.5405
1496203948.0065350533,1496203948.0088419914, -1.1235, -0.0671, -0.2791,  1.1597,  5.6458, 16.5405
1496203948.0089149475,1496203948.0113248825, -1.1235, -0.0671, -0.2791,  1.1597,  5.6458, 16.5405
1496203948.0113990307,1496203948.0138061047, -1.1235, -0.0671, -0.2791,  1.1597,  5.6458, 12.6343
1496203948.0138790607,1496203948.0163741112, -1.1235, -0.0671, -0.2791,  1.7700,  5.0049, 14.4653
1496203948.0164480209,1496203948.0188500881, -1.1235, -0.0671, -0.2791,  1.7700,  5.0049, 14.4653
1496203948.0189230442,1496203948.0217421055, -1.0894, -0.0625, -0.3169,  1.7700,  5.0049, 14.4653
1496203948.0218179226,1496203948.0242280960, -1.0894, -0.0625, -0.3169,  1.7700,  5.0049, 14.4653
1496203948.0243010521,1496203948.0267078876, -1.0894, -0.0625, -0.3169,  2.1362,  3.1891, 12.6495
1496203948.0267820358,1496203948.0292019844, -1.0894, -0.0625, -0.3169,  2.1362,  3.1891, 12.6495
1496203948.0292758942,1496203948.0316779613, -1.0894, -0.0625, -0.3169,  2.1362,  3.1891, 12.6495
1496203948.0317521095,1496203948.0341660976, -1.0894, -0.0625, -0.3169,  2.1362,  3.1891, 12.6495
1496203948.0342390537,1496203948.0366449356, -1.0894, -0.0625, -0.3169,  3.5248,  1.4648, 10.1013
1496203948.0367190838,1496203948.0391900539, -1.0894, -0.0625, -0.3169,  3.5248,  1.4648, 10.1013
1496203948.0392639637,1496203948.0416729450, -1.0486, -0.0400, -0.3264,  3.5248,  1.4648, 10.1013
1496203948.0417459011,1496203948.0441589355, -1.0486, -0.0400, -0.3264,  3.5248,  1.4648, 10.1013
1496203948.0442309380,1496203948.0466470718, -1.0486, -0.0400, -0.3264,  5.2032, -0.2594,  7.9803
1496203948.0467169285,1496203948.0491530895, -1.0486, -0.0400, -0.3264,  5.2032, -0.2594,  7.9803
1496203948.0492238998,1496203948.0515129566, -1.0486, -0.0400, -0.3264,  5.2032, -0.2594,  7.9803
1496203948.0515830517,1496203948.0538671017, -1.0486, -0.0400, -0.3264,  5.2032, -0.2594,  7.9803
1496203948.0539379120,1496203948.0562219620, -1.0486, -0.0400, -0.3264,  5.2032, -0.2594,  5.8441
1496203948.0562920570,1496203948.0585739613, -1.0486, -0.0400, -0.3264,  5.1880, -1.7853,  5.8441
1496203948.0586440563,1496203948.0609409809, -1.1111, -0.0442, -0.3262,  5.1880, -1.7853,  5.8441
1496203948.0610098839,1496203948.0632960796, -1.0759, -0.0442, -0.3262,  5.1880, -1.7853,  5.8441
1496203948.0633659363,1496203948.0656509399, -1.0759, -0.0442, -0.3262,  5.1880, -1.7853,  5.8441
1496203948.0657200813,1496203948.0680100918, -1.0759, -0.0442, -0.3262,  4.7607, -2.7771,  3.7231
1496203948.0680789948,1496203948.0705599785, -1.0759, -0.0442, -0.3262,  4.7607, -2.7771,  3.7231
1496203948.0707449913,1496203948.0730350018, -1.0759, -0.0442, -0.3262,  4.7607, -2.7771,  3.7231
1496203948.0731050968,1496203948.0753939152, -1.0759, -0.0442, -0.3262,  4.7607, -2.7771,  3.7231
1496203948.0754640102,1496203948.0777499676, -1.0759, -0.0442, -0.3262,  4.7607, -4.9286,  1.5411
1496203948.0778191090,1496203948.0803179741, -1.0759, -0.0442, -0.2637,  3.2806, -4.9286,  1.5411
1496203948.0803890228,1496203948.0827960968, -1.0999, -0.0427, -0.2551,  3.2806, -4.9286,  1.5411
1496203948.0828659534,1496203948.0852739811, -1.0999, -0.0427, -0.2551,  3.2806, -4.9286,  1.5411
1496203948.0853440762,1496203948.0877599716, -1.0999, -0.0427, -0.2551,  3.2806, -4.9286,  1.5411
1496203948.0878291130,1496203948.0902481079, -1.0999, -0.0427, -0.2551,  2.7466, -5.4016,  0.0458
1496203948.0903179646,1496203948.0929648876, -1.0999, -0.0427, -0.2551,  2.7466, -5.4016,  0.0458
1496203948.0930359364,1496203948.0954449177, -1.0999, -0.0427, -0.2551,  2.7466, -5.4016,  0.0458
1496203948.0955159664,1496203948.0979230404, -1.0999, -0.0427, -0.2551,  2.7466, -5.4016,  0.0458
1496203948.0979940891,1496203948.1003360748, -1.0999, -0.0427, -0.2583,  1.4954, -5.5847, -1.2665
1496203948.1004059315,1496203948.1026940346, -1.0991, -0.0156, -0.2583,  1.4954, -5.5847, -1.2665
1496203948.1027629375,1496203948.1050438881, -1.0991, -0.0156, -0.2583,  1.4954, -5.5847, -1.2665
1496203948.1051139832,1496203948.1073958874, -1.0991, -0.0156, -0.2583,  1.4954, -5.5847, -1.2665
1496203948.1074650288,1496203948.1097760201, -1.0991, -0.0156, -0.2583,  0.3815, -5.5695, -2.7313
1496203948.1098470688,1496203948.1121280193, -1.0991, -0.0156, -0.2583,  0.3815, -5.5695, -2.7313
1496203948.1121981144,1496203948.1144840717, -1.0991, -0.0156, -0.2583,  0.3815, -5.5695, -2.7313
1496203948.1145539284,1496203948.1168389320, -1.0991, -0.0156, -0.2583,  0.3815, -5.5695, -2.7313
1496203948.1169090271,1496203948.1192929745, -1.0991, -0.0156, -0.2583,  0.3815, -5.5695, -2.7313
1496203948.1193640232,1496203948.1217699051, -1.1250,  0.0088, -0.2622, -2.1820, -6.3171, -4.0894
1496203948.1218409538,1496203948.1242508888, -1.1250,  0.0088, -0.2622, -2.1820, -6.3171, -4.0894
1496203948.1243209839,1496203948.1267309189, -1.1250,  0.0088, -0.2622, -2.1820, -6.3171, -4.0894
1496203948.1268019676,1496203948.1292219162, -1.1250,  0.0088, -0.2622, -2.1820, -6.3171, -4.0894
1496203948.1292929649,1496203948.1317110062, -1.1250,  0.0088, -0.2622, -3.6011, -6.7749, -5.7526
1496203948.1317820549,1496203948.1341938972, -1.1250,  0.0088, -0.2622, -3.6011, -6.7749, -5.7526
1496203948.1342649460,1496203948.1368949413, -1.1250,  0.0088, -0.2622, -3.6011, -6.7749, -5.7526
1496203948.1369669437,1496203948.1394650936, -1.1250,  0.0088, -0.2622, -3.6011, -6.7749, -5.7526
1496203948.1395449638,1496203948.1420459747, -1.1350, -0.0593, -0.2542, -4.8676, -6.8359, -7.4158
1496203948.1421170235,1496203948.1445250511, -1.1350, -0.0593, -0.2542, -4.8676, -6.8359, -7.4158
1496203948.1445949078,1496203948.1470038891, -1.1350, -0.0593, -0.2542, -4.8676, -6.8359, -7.4158
1496203948.1470730305,1496203948.1494588852, -1.1350, -0.0593, -0.2542, -4.8676, -6.8359, -7.4158
1496203948.1495289803,1496203948.1518120766, -1.1350, -0.0593, -0.2542, -4.8676, -7.2632, -7.9956
1496203948.1518809795,1496203948.1541650295, -1.1350, -0.0593, -0.2542, -5.6152, -7.2632, -7.9956
1496203948.1542329788,1496203948.1565160751, -1.1350, -0.0593, -0.2542, -5.6152, -7.2632, -7.9956
1496203948.1565840244,1496203948.1588819027, -1.1350, -0.0593, -0.2542, -5.6152, -7.2632, -7.9956
1496203948.1589510441,1496203948.1613659859, -1.1121, -0.0823, -0.2639, -5.6152, -7.2632, -7.9956
1496203948.1614360809,1496203948.1638460159, -1.1121, -0.0823, -0.2639, -4.4250, -7.4005, -7.6294
1496203948.1639161110,1496203948.1663229465, -1.1121, -0.0823, -0.2639, -4.4250, -7.4005, -7.6294
1496203948.1663930416,1496203948.1688129902, -1.1121, -0.0823, -0.2639, -4.4250, -7.4005, -7.6294
1496203948.1688830853,1496203948.1711719036, -1.1121, -0.0823, -0.2639, -4.4250, -7.4005, -7.6294
1496203948.1712410450,1496203948.1735289097, -1.1121, -0.0823, -0.2639, -2.5482, -7.0343, -7.1106
1496203948.1737120152,1496203948.1759979725, -1.1121, -0.0823, -0.2639, -2.5482, -7.0343, -7.1106
1496203948.1760671139,1496203948.1783530712, -1.1121, -0.0823, -0.2639, -2.5482, -7.0343, -7.1106
1496203948.1784219742,1496203948.1807239056, -1.1121, -0.0657, -0.2708, -2.5482, -7.0343, -7.1106
1496203948.1807940006,1496203948.1830739975, -1.1208, -0.0657, -0.2708, -2.5482, -7.0343, -7.1564
1496203948.1831429005,1496203948.1854300499, -1.1208, -0.0657, -0.2708, -1.6022, -6.9885, -7.1564
1496203948.1854989529,1496203948.1877810955, -1.1208, -0.0657, -0.2708, -1.6022, -6.9885, -7.1564
1496203948.1878499985,1496203948.1902670860, -1.1208, -0.0657, -0.2708, -1.6022, -6.9885, -7.1564
1496203948.1903359890,1496203948.1926200390, -1.1208, -0.0657, -0.2708, -1.6022, -6.9885, -7.1564
1496203948.1926889420,1496203948.1949729919, -1.1208, -0.0657, -0.2708, -1.4648, -7.3547, -6.9580
1496203948.1950409412,1496203948.1973259449, -1.1208, -0.0657, -0.2708, -1.4648, -7.3547, -6.9580
1496203948.1973938942,1496203948.1998369694, -1.1208, -0.0657, -0.2708, -1.4648, -7.3547, -6.9580
1496203948.1999070644,1496203948.2021930218, -1.1165, -0.0872, -0.2500, -1.4648, -7.3547, -6.9580
1496203948.2022619247,1496203948.2045500278, -1.1165, -0.0872, -0.2500, -1.4648, -6.7902, -6.4392
1496203948.2046198845,1496203948.2069060802, -1.1165, -0.0872, -0.2500, -1.1139, -6.7902, -6.4392
1496203948.2069749832,1496203948.2092969418, -1.1165, -0.0872, -0.2500, -1.1139, -6.7902, -6.4392
1496203948.2093670368,1496203948.2117619514, -1.1165, -0.0872, -0.2500, -1.1139, -6.7902, -6.4392
1496203948.2118310928,1496203948.2142229080, -1.1165, -0.0872, -0.2500, -1.1139, -6.7902, -6.4392
1496203948.2142930031,1496203948.2166919708, -1.1165, -0.0872, -0.2500, -0.8240, -6.8817, -6.2714
1496203948.2167630196,1496203948.2192320824, -1.1165, -0.0872, -0.2500, -0.8240, -6.8817, -6.2714
1496203948.2193040848,1496203948.2217130661, -1.1123, -0.0928, -0.2305, -0.8240, -6.8817, -6.2714
1496203948.2217841148,1496203948.2241919041, -1.1123, -0.0928, -0.2305, -0.8240, -6.8817, -6.2714
1496203948.2242629528,1496203948.2266709805, -1.1123, -0.0928, -0.2305, -0.7324, -6.6528, -5.8289
1496203948.2267410755,1496203948.2291870117, -1.1123, -0.0928, -0.2305, -0.7324, -6.6528, -5.8289
1496203948.2292580605,1496203948.2316629887, -1.1123, -0.0928, -0.2305, -0.7324, -6.6528, -5.8289
1496203948.2317340374,1496203948.2341399193, -1.1123, -0.0928, -0.2305, -0.7324, -6.6528, -5.8289
1496203948.2342100143,1496203948.2366189957, -1.1123, -0.0928, -0.2305, -0.7324, -5.7526, -5.1117
1496203948.2366900444,1496203948.2391030788, -1.1123, -0.0928, -0.2305, -1.2665, -5.7526, -5.1117
1496203948.2391719818,1496203948.2415769100, -1.1123, -0.0901, -0.2053, -1.2665, -5.7526, -5.1117
